"refID","FullReference","groupID","agent","agentSubtype","agentDetails","agentSubtypeDC1","targetSpecies","targetSpecies_C","sampUnitSize","matrix","matrix_C","matrixDetails","temperature","tempDetails","humidity","humidityDetails","labTest","targetLab","maxDetect","truncated","halfLife","LCI_halfLife","UCI_halfLife","rowID","uniqueID","ShortBibliography","Author","Title","Abstract","publicationYear"
2833," I. M. Parsonson, K. A. McColl (1995).  RETROSPECTIVE DIAGNOSIS OF BLUETONGUE VIRUS IN STORED FROZEN AND FIXED TISSUE SAMPLES USING PCR Veterinary Microbiology, 46(#issue#),  143-149",1,"Bluetongue virus","not investigated/not given/not relevant","not investigated/not given/not relevant","BTV1","Sheep (Ovis aries)","",NA,"Lymph node","","not investigated/not given/not relevant",-70,"",NA,"","Polymerase chain reaction (PCR)","Nucleic acid",1277,"not investigated/not given/not relevant",NA,NA,NA,11,"28331"," Parsonson IM, et al. 1995. "," I. M. Parsonson, K. A. McColl","RETROSPECTIVE DIAGNOSIS OF BLUETONGUE VIRUS IN STORED FROZEN AND FIXED TISSUE SAMPLES USING PCR","Stored frozen ( - 70 degrees C) and formalin-fixed tissue samples constitute a valuable resource for retrospective studies of infectious diseases, or for diagnostic investigations. The polymerase chain reaction (PCB) affords an accurate and rapid method for detection of viral nucleic acids. It was applied to stored tissue samples collected from sheep inoculated with two Australian serotypes of bluetongue virus, BTV 1 and 23, and two North American serotypes, BTV 11 and 17. Specific nested PCR products were detected in both frozen and formalin-fixed samples from the Australian sheep after storage for 3.5 years. The tissues from sheep inoculated with the North American serotypes yielded specific nested PCR products after storage at - 70 degrees C for 14 years. No specific primary PCR products were detected in any frozen or formalin-fixed samples. The PCR assay offers a potential benefit for epidemiological studies, and for screening of stored semen, embryos and tissue banks.","1995"
2833," I. M. Parsonson, K. A. McColl (1995).  RETROSPECTIVE DIAGNOSIS OF BLUETONGUE VIRUS IN STORED FROZEN AND FIXED TISSUE SAMPLES USING PCR Veterinary Microbiology, 46(#issue#),  143-149",2,"Bluetongue virus","not investigated/not given/not relevant","not investigated/not given/not relevant","BTV23","Sheep (Ovis aries)","",NA,"spleen","","not investigated/not given/not relevant",-70,"",NA,"","Polymerase chain reaction (PCR)","Nucleic acid",1277,"not investigated/not given/not relevant",NA,NA,NA,12,"28332"," Parsonson IM, et al. 1995. "," I. M. Parsonson, K. A. McColl","RETROSPECTIVE DIAGNOSIS OF BLUETONGUE VIRUS IN STORED FROZEN AND FIXED TISSUE SAMPLES USING PCR","Stored frozen ( - 70 degrees C) and formalin-fixed tissue samples constitute a valuable resource for retrospective studies of infectious diseases, or for diagnostic investigations. The polymerase chain reaction (PCB) affords an accurate and rapid method for detection of viral nucleic acids. It was applied to stored tissue samples collected from sheep inoculated with two Australian serotypes of bluetongue virus, BTV 1 and 23, and two North American serotypes, BTV 11 and 17. Specific nested PCR products were detected in both frozen and formalin-fixed samples from the Australian sheep after storage for 3.5 years. The tissues from sheep inoculated with the North American serotypes yielded specific nested PCR products after storage at - 70 degrees C for 14 years. No specific primary PCR products were detected in any frozen or formalin-fixed samples. The PCR assay offers a potential benefit for epidemiological studies, and for screening of stored semen, embryos and tissue banks.","1995"
2833," I. M. Parsonson, K. A. McColl (1995).  RETROSPECTIVE DIAGNOSIS OF BLUETONGUE VIRUS IN STORED FROZEN AND FIXED TISSUE SAMPLES USING PCR Veterinary Microbiology, 46(#issue#),  143-149",2,"Bluetongue virus","not investigated/not given/not relevant","not investigated/not given/not relevant","BTV23","Sheep (Ovis aries)","",NA,"Lymph node","","not investigated/not given/not relevant",-70,"",NA,"","Polymerase chain reaction (PCR)","Nucleic acid",1277,"not investigated/not given/not relevant",NA,NA,NA,13,"28332"," Parsonson IM, et al. 1995. "," I. M. Parsonson, K. A. McColl","RETROSPECTIVE DIAGNOSIS OF BLUETONGUE VIRUS IN STORED FROZEN AND FIXED TISSUE SAMPLES USING PCR","Stored frozen ( - 70 degrees C) and formalin-fixed tissue samples constitute a valuable resource for retrospective studies of infectious diseases, or for diagnostic investigations. The polymerase chain reaction (PCB) affords an accurate and rapid method for detection of viral nucleic acids. It was applied to stored tissue samples collected from sheep inoculated with two Australian serotypes of bluetongue virus, BTV 1 and 23, and two North American serotypes, BTV 11 and 17. Specific nested PCR products were detected in both frozen and formalin-fixed samples from the Australian sheep after storage for 3.5 years. The tissues from sheep inoculated with the North American serotypes yielded specific nested PCR products after storage at - 70 degrees C for 14 years. No specific primary PCR products were detected in any frozen or formalin-fixed samples. The PCR assay offers a potential benefit for epidemiological studies, and for screening of stored semen, embryos and tissue banks.","1995"
2833," I. M. Parsonson, K. A. McColl (1995).  RETROSPECTIVE DIAGNOSIS OF BLUETONGUE VIRUS IN STORED FROZEN AND FIXED TISSUE SAMPLES USING PCR Veterinary Microbiology, 46(#issue#),  143-149",2,"Bluetongue virus","not investigated/not given/not relevant","not investigated/not given/not relevant","BTV23","Sheep (Ovis aries)","",NA,"lungs","","not investigated/not given/not relevant",-70,"",NA,"","Polymerase chain reaction (PCR)","Nucleic acid",1277,"not investigated/not given/not relevant",NA,NA,NA,14,"28332"," Parsonson IM, et al. 1995. "," I. M. Parsonson, K. A. McColl","RETROSPECTIVE DIAGNOSIS OF BLUETONGUE VIRUS IN STORED FROZEN AND FIXED TISSUE SAMPLES USING PCR","Stored frozen ( - 70 degrees C) and formalin-fixed tissue samples constitute a valuable resource for retrospective studies of infectious diseases, or for diagnostic investigations. The polymerase chain reaction (PCB) affords an accurate and rapid method for detection of viral nucleic acids. It was applied to stored tissue samples collected from sheep inoculated with two Australian serotypes of bluetongue virus, BTV 1 and 23, and two North American serotypes, BTV 11 and 17. Specific nested PCR products were detected in both frozen and formalin-fixed samples from the Australian sheep after storage for 3.5 years. The tissues from sheep inoculated with the North American serotypes yielded specific nested PCR products after storage at - 70 degrees C for 14 years. No specific primary PCR products were detected in any frozen or formalin-fixed samples. The PCR assay offers a potential benefit for epidemiological studies, and for screening of stored semen, embryos and tissue banks.","1995"
2833," I. M. Parsonson, K. A. McColl (1995).  RETROSPECTIVE DIAGNOSIS OF BLUETONGUE VIRUS IN STORED FROZEN AND FIXED TISSUE SAMPLES USING PCR Veterinary Microbiology, 46(#issue#),  143-149",3,"Bluetongue virus","not investigated/not given/not relevant","not investigated/not given/not relevant","BTV11","Sheep (Ovis aries)","",NA,"Lymph node","","not investigated/not given/not relevant",-70,"",NA,"","Polymerase chain reaction (PCR)","Nucleic acid",5110,"not investigated/not given/not relevant",NA,NA,NA,15,"28333"," Parsonson IM, et al. 1995. "," I. M. Parsonson, K. A. McColl","RETROSPECTIVE DIAGNOSIS OF BLUETONGUE VIRUS IN STORED FROZEN AND FIXED TISSUE SAMPLES USING PCR","Stored frozen ( - 70 degrees C) and formalin-fixed tissue samples constitute a valuable resource for retrospective studies of infectious diseases, or for diagnostic investigations. The polymerase chain reaction (PCB) affords an accurate and rapid method for detection of viral nucleic acids. It was applied to stored tissue samples collected from sheep inoculated with two Australian serotypes of bluetongue virus, BTV 1 and 23, and two North American serotypes, BTV 11 and 17. Specific nested PCR products were detected in both frozen and formalin-fixed samples from the Australian sheep after storage for 3.5 years. The tissues from sheep inoculated with the North American serotypes yielded specific nested PCR products after storage at - 70 degrees C for 14 years. No specific primary PCR products were detected in any frozen or formalin-fixed samples. The PCR assay offers a potential benefit for epidemiological studies, and for screening of stored semen, embryos and tissue banks.","1995"
2833," I. M. Parsonson, K. A. McColl (1995).  RETROSPECTIVE DIAGNOSIS OF BLUETONGUE VIRUS IN STORED FROZEN AND FIXED TISSUE SAMPLES USING PCR Veterinary Microbiology, 46(#issue#),  143-149",3,"Bluetongue virus","not investigated/not given/not relevant","not investigated/not given/not relevant","BTV11","Sheep (Ovis aries)","",NA,"spleen","","not investigated/not given/not relevant",-70,"",NA,"","Polymerase chain reaction (PCR)","Nucleic acid",5110,"not investigated/not given/not relevant",NA,NA,NA,16,"28333"," Parsonson IM, et al. 1995. "," I. M. Parsonson, K. A. McColl","RETROSPECTIVE DIAGNOSIS OF BLUETONGUE VIRUS IN STORED FROZEN AND FIXED TISSUE SAMPLES USING PCR","Stored frozen ( - 70 degrees C) and formalin-fixed tissue samples constitute a valuable resource for retrospective studies of infectious diseases, or for diagnostic investigations. The polymerase chain reaction (PCB) affords an accurate and rapid method for detection of viral nucleic acids. It was applied to stored tissue samples collected from sheep inoculated with two Australian serotypes of bluetongue virus, BTV 1 and 23, and two North American serotypes, BTV 11 and 17. Specific nested PCR products were detected in both frozen and formalin-fixed samples from the Australian sheep after storage for 3.5 years. The tissues from sheep inoculated with the North American serotypes yielded specific nested PCR products after storage at - 70 degrees C for 14 years. No specific primary PCR products were detected in any frozen or formalin-fixed samples. The PCR assay offers a potential benefit for epidemiological studies, and for screening of stored semen, embryos and tissue banks.","1995"
2833," I. M. Parsonson, K. A. McColl (1995).  RETROSPECTIVE DIAGNOSIS OF BLUETONGUE VIRUS IN STORED FROZEN AND FIXED TISSUE SAMPLES USING PCR Veterinary Microbiology, 46(#issue#),  143-149",4,"Bluetongue virus","not investigated/not given/not relevant","not investigated/not given/not relevant","BTV17","Sheep (Ovis aries)","",NA,"spleen","","not investigated/not given/not relevant",-70,"",NA,"","Polymerase chain reaction (PCR)","Nucleic acid",5110,"not investigated/not given/not relevant",NA,NA,NA,17,"28334"," Parsonson IM, et al. 1995. "," I. M. Parsonson, K. A. McColl","RETROSPECTIVE DIAGNOSIS OF BLUETONGUE VIRUS IN STORED FROZEN AND FIXED TISSUE SAMPLES USING PCR","Stored frozen ( - 70 degrees C) and formalin-fixed tissue samples constitute a valuable resource for retrospective studies of infectious diseases, or for diagnostic investigations. The polymerase chain reaction (PCB) affords an accurate and rapid method for detection of viral nucleic acids. It was applied to stored tissue samples collected from sheep inoculated with two Australian serotypes of bluetongue virus, BTV 1 and 23, and two North American serotypes, BTV 11 and 17. Specific nested PCR products were detected in both frozen and formalin-fixed samples from the Australian sheep after storage for 3.5 years. The tissues from sheep inoculated with the North American serotypes yielded specific nested PCR products after storage at - 70 degrees C for 14 years. No specific primary PCR products were detected in any frozen or formalin-fixed samples. The PCR assay offers a potential benefit for epidemiological studies, and for screening of stored semen, embryos and tissue banks.","1995"
2833," I. M. Parsonson, K. A. McColl (1995).  RETROSPECTIVE DIAGNOSIS OF BLUETONGUE VIRUS IN STORED FROZEN AND FIXED TISSUE SAMPLES USING PCR Veterinary Microbiology, 46(#issue#),  143-149",4,"Bluetongue virus","not investigated/not given/not relevant","not investigated/not given/not relevant","BTV17","Sheep (Ovis aries)","",NA,"Lymph node","","not investigated/not given/not relevant",-70,"",NA,"","Polymerase chain reaction (PCR)","Nucleic acid",5110,"not investigated/not given/not relevant",NA,NA,NA,18,"28334"," Parsonson IM, et al. 1995. "," I. M. Parsonson, K. A. McColl","RETROSPECTIVE DIAGNOSIS OF BLUETONGUE VIRUS IN STORED FROZEN AND FIXED TISSUE SAMPLES USING PCR","Stored frozen ( - 70 degrees C) and formalin-fixed tissue samples constitute a valuable resource for retrospective studies of infectious diseases, or for diagnostic investigations. The polymerase chain reaction (PCB) affords an accurate and rapid method for detection of viral nucleic acids. It was applied to stored tissue samples collected from sheep inoculated with two Australian serotypes of bluetongue virus, BTV 1 and 23, and two North American serotypes, BTV 11 and 17. Specific nested PCR products were detected in both frozen and formalin-fixed samples from the Australian sheep after storage for 3.5 years. The tissues from sheep inoculated with the North American serotypes yielded specific nested PCR products after storage at - 70 degrees C for 14 years. No specific primary PCR products were detected in any frozen or formalin-fixed samples. The PCR assay offers a potential benefit for epidemiological studies, and for screening of stored semen, embryos and tissue banks.","1995"
30328," M. Lund, V. Shearn-Bochsler, R.J. Dusek, J. Shivers, E. Hofmeister (2017).  Potential for waterborne and invertebrate transmission of West Nile virus in the Great Salt Lake, Utah Applied and Environmental Microbiology, 83(14),  #Pages#",1,"West Nile virus","not investigated/not given/not relevant","outbreak Utah (USA) Nov-Dec 2013","not investigated/not given/not relevant","not investigated/not given/not relevant","",NA,"Water (as part-nature)","","water with 30-150 ppt NaCl",4,"",NA,"","Virus Isolation (VI)","Virus",3,"yes",NA,NA,NA,19,"303281"," Lund M, et al. 2017. "," M. Lund, V. Shearn-Bochsler, R.J. Dusek, J. Shivers, E. Hofmeister","Potential for waterborne and invertebrate transmission of West Nile virus in the Great Salt Lake, Utah","In November and December of 2013, a large mortality event involving 15,000 to 20,000 eared grebes (Podiceps nigricollis) occurred at the Great Salt Lake (GSL), UT. The onset of the outbreak in grebes was followed by a mortality event in >86 bald eagles (Haliaeetus leucocephalus). During the die-off, West Nile virus (WNV) was detected by reverse transcription-PCR (RT-PCR) or viral culture in the carcasses of grebes and eagles submitted to the National Wildlife Health Center. However, no activity of mosquitoes, the primary vectors of WNV, was detected by the State of Utah's WNV monitoring program. The transmission of WNV has rarely been reported during the winter in North America in the absence of known mosquito activity; however, the size of this die-off, the habitat in which it occurred, and the species involved are unique. We experimentally investigated whether WNV could survive in water with a high salt content, as found at the GSL, and whether brine shrimp, the primary food of migrating eared grebes on the GSL, could have played a role in the transmission of WNV to feeding birds. We found that WNV can survive up to 72 h at 4°C in water containing 30 to 150 ppt NaCl, and brine shrimp incubated with WNV in 30 ppt NaCl may adsorb WNV to their cuticle and, through feeding, infect epithelial cells of their gut. Both mechanisms may have potentiated the WNV die-off in migrating eared grebes on the GSL. © 2017 American Society for Microbiology. All Rights Reserved.","2017"
30328," M. Lund, V. Shearn-Bochsler, R.J. Dusek, J. Shivers, E. Hofmeister (2017).  Potential for waterborne and invertebrate transmission of West Nile virus in the Great Salt Lake, Utah Applied and Environmental Microbiology, 83(14),  #Pages#",2,"West Nile virus","not investigated/not given/not relevant","outbreak Utah (USA) Nov-Dec 2013","not investigated/not given/not relevant","not investigated/not given/not relevant","",NA,"Water (as part-nature)","","water deionised",4,"",NA,"","Virus Isolation (VI)","Virus",3,"yes",NA,NA,NA,20,"303282"," Lund M, et al. 2017. "," M. Lund, V. Shearn-Bochsler, R.J. Dusek, J. Shivers, E. Hofmeister","Potential for waterborne and invertebrate transmission of West Nile virus in the Great Salt Lake, Utah","In November and December of 2013, a large mortality event involving 15,000 to 20,000 eared grebes (Podiceps nigricollis) occurred at the Great Salt Lake (GSL), UT. The onset of the outbreak in grebes was followed by a mortality event in >86 bald eagles (Haliaeetus leucocephalus). During the die-off, West Nile virus (WNV) was detected by reverse transcription-PCR (RT-PCR) or viral culture in the carcasses of grebes and eagles submitted to the National Wildlife Health Center. However, no activity of mosquitoes, the primary vectors of WNV, was detected by the State of Utah's WNV monitoring program. The transmission of WNV has rarely been reported during the winter in North America in the absence of known mosquito activity; however, the size of this die-off, the habitat in which it occurred, and the species involved are unique. We experimentally investigated whether WNV could survive in water with a high salt content, as found at the GSL, and whether brine shrimp, the primary food of migrating eared grebes on the GSL, could have played a role in the transmission of WNV to feeding birds. We found that WNV can survive up to 72 h at 4°C in water containing 30 to 150 ppt NaCl, and brine shrimp incubated with WNV in 30 ppt NaCl may adsorb WNV to their cuticle and, through feeding, infect epithelial cells of their gut. Both mechanisms may have potentiated the WNV die-off in migrating eared grebes on the GSL. © 2017 American Society for Microbiology. All Rights Reserved.","2017"
30429," K. Davies, L.C. Goatley, C. Guinat, C.L. Netherton, S. Gubbins, L.K. Dixon, A.L. Reis (2017).  Survival of African Swine Fever Virus in Excretions from Pigs Experimentally Infected with the Georgia 2007/1 Isolate Transboundary and Emerging Diseases, 64(2),  425",1,"African swine fever virus","isolate","Georgia 2007/1","not investigated/not given/not relevant","Pig (Sus scrofa domesticus)","",2,"Faeces","","not investigated/not given/not relevant",4,"",NA,"","Virus Isolation (VI)","Virus",5,"no",0.65,NA,NA,21,"304291"," Davies K, et al. 2017. "," K. Davies, L.C. Goatley, C. Guinat, C.L. Netherton, S. Gubbins, L.K. Dixon, A.L. Reis","Survival of African Swine Fever Virus in Excretions from Pigs Experimentally Infected with the Georgia 2007/1 Isolate","African swine fever virus (ASFV) causes a lethal haemorrhagic disease of swine which can be transmitted through direct contact with infected animals and their excretions or indirect contact with contaminated fomites. The shedding of ASFV by infected pigs and the stability of ASFV in the environment will determine the extent of environmental contamination. The recent outbreaks of ASF in Europe make it essential to develop disease transmission models in order to design effective control strategies to prevent further spread of ASF. In this study, we assessed the shedding and stability of ASFV in faeces, urine and oral fluid from pigs infected with the Georgia 2007/1 ASFV isolate. The half-life of infectious ASFV in faeces was found to range from 0.65 days when stored at 4°C to 0.29 days when stored at 37°C, while in urine it was found to range from 2.19 days (4°C) to 0.41 days (37°C). Based on these half-lives and the estimated dose required for infection, faeces and urine would be estimated to remain infectious for 8.48 and 15.33 days at 4°C and 3.71 and 2.88 days at 37°C, respectively. The half-life of ASFV DNA was 8 to 9 days in faeces and 2 to 3 days in oral fluid at all temperatures. In urine, the half-life of ASFV DNA was found to be 32.54 days at 4°C decreasing to 19.48 days at 37°C. These results indicate that ASFV in excretions may be an important route of ASFV transmission. © 2015 The Authors. Transboundary and Emerging Diseases Published by Blackwell Verlag GmbH.","2017"
30429," K. Davies, L.C. Goatley, C. Guinat, C.L. Netherton, S. Gubbins, L.K. Dixon, A.L. Reis (2017).  Survival of African Swine Fever Virus in Excretions from Pigs Experimentally Infected with the Georgia 2007/1 Isolate Transboundary and Emerging Diseases, 64(2),  425",2,"African swine fever virus","isolate","Georgia 2007/1","not investigated/not given/not relevant","Pig (Sus scrofa domesticus)","",2,"Faeces","","not investigated/not given/not relevant",12,"",NA,"","Virus Isolation (VI)","Virus",5,"no",0.5,NA,NA,22,"304292"," Davies K, et al. 2017. "," K. Davies, L.C. Goatley, C. Guinat, C.L. Netherton, S. Gubbins, L.K. Dixon, A.L. Reis","Survival of African Swine Fever Virus in Excretions from Pigs Experimentally Infected with the Georgia 2007/1 Isolate","African swine fever virus (ASFV) causes a lethal haemorrhagic disease of swine which can be transmitted through direct contact with infected animals and their excretions or indirect contact with contaminated fomites. The shedding of ASFV by infected pigs and the stability of ASFV in the environment will determine the extent of environmental contamination. The recent outbreaks of ASF in Europe make it essential to develop disease transmission models in order to design effective control strategies to prevent further spread of ASF. In this study, we assessed the shedding and stability of ASFV in faeces, urine and oral fluid from pigs infected with the Georgia 2007/1 ASFV isolate. The half-life of infectious ASFV in faeces was found to range from 0.65 days when stored at 4°C to 0.29 days when stored at 37°C, while in urine it was found to range from 2.19 days (4°C) to 0.41 days (37°C). Based on these half-lives and the estimated dose required for infection, faeces and urine would be estimated to remain infectious for 8.48 and 15.33 days at 4°C and 3.71 and 2.88 days at 37°C, respectively. The half-life of ASFV DNA was 8 to 9 days in faeces and 2 to 3 days in oral fluid at all temperatures. In urine, the half-life of ASFV DNA was found to be 32.54 days at 4°C decreasing to 19.48 days at 37°C. These results indicate that ASFV in excretions may be an important route of ASFV transmission. © 2015 The Authors. Transboundary and Emerging Diseases Published by Blackwell Verlag GmbH.","2017"
30429," K. Davies, L.C. Goatley, C. Guinat, C.L. Netherton, S. Gubbins, L.K. Dixon, A.L. Reis (2017).  Survival of African Swine Fever Virus in Excretions from Pigs Experimentally Infected with the Georgia 2007/1 Isolate Transboundary and Emerging Diseases, 64(2),  425",3,"African swine fever virus","isolate","Georgia 2007/1","not investigated/not given/not relevant","Pig (Sus scrofa domesticus)","",2,"Faeces","","not investigated/not given/not relevant",21,"",NA,"","Virus Isolation (VI)","Virus",3,"no",0.39,NA,NA,23,"304293"," Davies K, et al. 2017. "," K. Davies, L.C. Goatley, C. Guinat, C.L. Netherton, S. Gubbins, L.K. Dixon, A.L. Reis","Survival of African Swine Fever Virus in Excretions from Pigs Experimentally Infected with the Georgia 2007/1 Isolate","African swine fever virus (ASFV) causes a lethal haemorrhagic disease of swine which can be transmitted through direct contact with infected animals and their excretions or indirect contact with contaminated fomites. The shedding of ASFV by infected pigs and the stability of ASFV in the environment will determine the extent of environmental contamination. The recent outbreaks of ASF in Europe make it essential to develop disease transmission models in order to design effective control strategies to prevent further spread of ASF. In this study, we assessed the shedding and stability of ASFV in faeces, urine and oral fluid from pigs infected with the Georgia 2007/1 ASFV isolate. The half-life of infectious ASFV in faeces was found to range from 0.65 days when stored at 4°C to 0.29 days when stored at 37°C, while in urine it was found to range from 2.19 days (4°C) to 0.41 days (37°C). Based on these half-lives and the estimated dose required for infection, faeces and urine would be estimated to remain infectious for 8.48 and 15.33 days at 4°C and 3.71 and 2.88 days at 37°C, respectively. The half-life of ASFV DNA was 8 to 9 days in faeces and 2 to 3 days in oral fluid at all temperatures. In urine, the half-life of ASFV DNA was found to be 32.54 days at 4°C decreasing to 19.48 days at 37°C. These results indicate that ASFV in excretions may be an important route of ASFV transmission. © 2015 The Authors. Transboundary and Emerging Diseases Published by Blackwell Verlag GmbH.","2017"
