"Refid","Bibliography","User","Ris Code","Level","DE_DACRAH_OB4_Covetlab_k","studyID
Unique ID to link all observations from the same study or experiment","sampCountry
Country where study was performed","sampY
Year the study was conducted
(-1 if not reported)","agent
Causative agent of vector borne diseases","agentSubtype
Question form DACRAH1, no need to answer","agentSubtypeTypeWhat type of further detailed information is given regarding the agent.Select here, and type below.","agentSubtypeTypeWhat type of further detailed information is given regarding the agent.Select here, and type below._comment","agentDetails
The further information given regarding the sutype type given above. ","studyTargetHOST
Species target of the study. ","studyTargetHOST
Species target of the study. _comment","studyTargetVector
Please select the specific vector, for studies which were targetted at vectors. Leave EMPTY for animal treatemtn studies, not addressing any vector.","ageMonths
Age of animals in months
(-1 if not reported)","age
Age class of animals (DACRAH 1 question, do not use)","sampStrategy
Strategy used to select sampling units for inclusion in the study","sampStrategy
Strategy used to select sampling units for inclusion in the study_comment","sampUnit
Type of unit sampled in the study and reported in sampUnitSize","sampUnit
Type of unit sampled in the study and reported in sampUnitSize_comment","sampUnitSize
Number of units in the group (the number of units listed above (e.g. herds))","route
Method of application or treatment regime or administration method of vaccine","route
Method of application or treatment regime or administration method of vaccine_comment","intervention
Intervention or treatment","testsubstance
Insecticide or pharmaceutical substance","testsubstance2
Insecticide or pharmaceutical substance","testSubstanceCategorical","testSubstanceCategorical_comment","testSubstanceCategorical 2","Test Substance concentration/formulation IN PERCENTAGE","Test Substance 2 concentration/formulation IN PERCENTAGE","dosageFreq
Dosage frequency: number of doses (=how many times is the dose aministred?)","dosageFreq2
Dosage frequency: number of doses (=how many times is the dose aministred?)","dosageInterval
Dosage - interval at which the dose is given (days) (how many days are in between the administration of 2 doses)","dosageInterval2
Dosage - interval at which the dose is given (days) (how many days are in between the administration of 2 doses)","dose
quantity of vaccine/insecticide/pharmaceutical given - value reported in the study","dose2
quantity of vaccine/insecticide/pharmaceutical given - value reported in the study","doseUnits
Units of measurement for the reported parameter value","doseUnits
Units of measurement for the reported parameter value_comment","doseUnits2
Units of measurement for the reported parameter value","doseUnits2
Units of measurement for the reported parameter value_comment","SubstanceDoseComments
Add any other comments about dosage and the test substance.
Please try as much as possible to enter some quantitiative data
in the fields above (for instance the most frequent dosage regimen,
or the start regimen), and then add any additional details here.
Please also try to leave the testSubstance name as clean as possible","sampledMatrix
Tissue sampled for testing","sampledMatrix
Tissue sampled for testing_comment","anMethCode
Laboratory test used to analyse for virus, antibodies or antigens associated with the VBD","anMethCode
Laboratory test used to analyse for virus, antibodies or antigens associated with the VBD_comment","anMethText
Description of laboratory method (where relevant include method of calculation of cut-offs)","anMatText
Target of laboratory test","anMatText
Target of laboratory test_comment","timePoint
Indicate time point in days from the start of the study to which the following parameters (dead, clinical and tested) correspond","nAnimals
total number of animals in the group","clinical
Number of animals with clinical signs","Titres
What is the titre of neutrilising antibodies at the timepoint?","nTested
Number of samples tested","nPositive
Number of samples positive","nNegative
Number of samples negative","dead (or mortality)
Number of dead animals (if reported as percentage, please provide percentage -e.g. 20 for 20% - and change the units in the following question).","dead (or mortality) Units
Units of measurement of the reported dead/mortality","efficacy
1-RR","LCI_EF
Lower Confidence interval limit - Efficacy","UCI_EF
Upper confidence interval limit - Efficacy","Other outcomes: choose","Outcome: numerical value
 ","Outcome: units","OUTCOMESOtherComments
Please give any details that could not be reported in the format above.
Please first make sure to report as many results as possible in a quantitative format above, and leave any additional comments here.","Study design STRENGTHSAdd notes on the strengths of the study design.","Study design WEAKNESSESAdd any notes on the study design weaknesses - lack of proper controls, lack of proper analyses methods, flaws in the way data were reported, etc. What is the impact of these flaws on the use of the data collected?"
13039," A. B. Neogy, I. Vouldoukis, J. M. da Costa, L. Monjour (1994).  Exploitation of parasite-derived antigen in therapeutic success against canine visceral leishmaniosis. Veterinary Group of Lupino Veterinary parasitology, 54(#issue#),  367-73",tobias.lilja,,4,,1,France,1988,"Leishmania infantum",,,,,"Dog (Canis lupus familiaris)",,,36,Adult,"Objective (random) sampling",,"animal / individual",,8,INTRAMUSCULAR,,"Pharmaceutical treatment","N-methylglucamine antimonate (Glucantime ®; Rhone M6deux, France )",,"meglumine antimoniate",,,,,20,,2,,300,,mg/kg,,,,"N-methylglucamine antimonate (Glucantime ®; Rhone M6deux, France )","Bone marrow (as part-nature)",,"Immuno Histo Chemistry (IHC)",,,Antigen,,180,,5,,8,5,3,,,,,,,,,,,
13039," A. B. Neogy, I. Vouldoukis, J. M. da Costa, L. Monjour (1994).  Exploitation of parasite-derived antigen in therapeutic success against canine visceral leishmaniosis. Veterinary Group of Lupino Veterinary parasitology, 54(#issue#),  367-73",tobias.lilja,,4,,2,France,1988,"Leishmania infantum",,,,,"Dog (Canis lupus familiaris)",,,36,Adult,"Objective (random) sampling",,"animal / individual",,8,INTRAMUSCULAR,,"Pharmaceutical treatment","L. infantum promastigotes",,OTHERS,,,,,3,,7,,50,,microgram,,,,"Partially purified antigenic Fraction 2, derived from L. infantum promastigotes using SDS-PAGE (LiF2, 94-67 kDa) (Monjour et al., 1988), was used as the immunotherapeutic agent","Bone marrow (as part-nature)",,"Immuno Histo Chemistry (IHC)",,,Antigen,,180,,6,,8,6,2,,,,,,,,,,,
13039," A. B. Neogy, I. Vouldoukis, J. M. da Costa, L. Monjour (1994).  Exploitation of parasite-derived antigen in therapeutic success against canine visceral leishmaniosis. Veterinary Group of Lupino Veterinary parasitology, 54(#issue#),  367-73",tobias.lilja,,4,,2,France,1988,"Leishmania infantum",,,,,"Dog (Canis lupus familiaris)",,,36,Adult,"Objective (random) sampling",,"animal / individual",,8,INTRAMUSCULAR,,"Pharmaceutical treatment","L. infantum promastigotes",,OTHERS,,,,,3,,7,,50,,microgram,,,,"Partially purified antigenic Fraction 2, derived from L. infantum promastigotes using SDS-PAGE (LiF2, 94-67 kDa) (Monjour et al., 1988), was used as the immunotherapeutic agent","Bone marrow (as part-nature)",,"Immuno Histo Chemistry (IHC)",,,Antigen,,90,,6,,8,6,2,,,,,,,,,,,
13039," A. B. Neogy, I. Vouldoukis, J. M. da Costa, L. Monjour (1994).  Exploitation of parasite-derived antigen in therapeutic success against canine visceral leishmaniosis. Veterinary Group of Lupino Veterinary parasitology, 54(#issue#),  367-73",tobias.lilja,,4,,3,France,1988,"Leishmania infantum",,,,,"Dog (Canis lupus familiaris)",,,36,Adult,"Objective (random) sampling",,"animal / individual",,8,INTRAMUSCULAR,,"Pharmaceutical treatment","N-methylglucamine antimonate (Glucantime ®) + L. infantum promastigotes",,"meglumine antimoniate",,OTHERS,,,20,3,2,7,300,50,microgram,,mg/kg,,"N-methylglucamine antimonate (Glucantime ®; Rhone M6deux, France ) was used; 20 intramuscular injections, each containing 300 mg per kg body weight, were given at 2 day intervals and Partially purified antigenic Fraction 2, derived from L. infantum promastigotes using SDS-PAGE (LiF2, 94-67 kDa) (Monjour et al., 1988), was used as the immunotherapeutic agent","Bone marrow (as part-nature)",,"Immuno Histo Chemistry (IHC)",,,Antigen,,180,,0,,8,0,8,,,,,,,,,,,
13039," A. B. Neogy, I. Vouldoukis, J. M. da Costa, L. Monjour (1994).  Exploitation of parasite-derived antigen in therapeutic success against canine visceral leishmaniosis. Veterinary Group of Lupino Veterinary parasitology, 54(#issue#),  367-73",tobias.lilja,,4,,3,France,1988,"Leishmania infantum",,,,,"Dog (Canis lupus familiaris)",,,36,Adult,"Objective (random) sampling",,"animal / individual",,8,INTRAMUSCULAR,,"Pharmaceutical treatment","N-methylglucamine antimonate (Glucantime ®) + L. infantum promastigotes",,"meglumine antimoniate",,OTHERS,,,20,3,2,7,300,50,microgram,,mg/kg,,"N-methylglucamine antimonate (Glucantime ®; Rhone M6deux, France ) was used; 20 intramuscular injections, each containing 300 mg per kg body weight, were given at 2 day intervals and Partially purified antigenic Fraction 2, derived from L. infantum promastigotes using SDS-PAGE (LiF2, 94-67 kDa) (Monjour et al., 1988), was used as the immunotherapeutic agent","Bone marrow (as part-nature)",,"Immuno Histo Chemistry (IHC)",,,Antigen,,90,,0,,8,0,8,,,,,,,,,,,
13320," M. F. Uren, T. D. St George, H. Zakrzewski (1989).  The effect of anti-inflammatory agents on the clinical expression of bovine ephemeral fever Veterinary microbiology, 19(#issue#),  99-111",ann.lindberg,,4,,1,Australia,,"Bovine ephemeral fever virus",,,,,"Cattle (Bos taurus)",,,,,,,"animal / individual",,16,,,Control,"No treatment",,"CONTROL - no treatment/only supportive treatment",,,,,,,,,,,,,,,,"Blood serum (as part-nature)",,"Virus Isolation (VI)",,"VI methods changed throughout the experiment...refer to main text",Virus,,2,,16,,,,,,,,,,,,,"Number of virus isolated from 8 animals: 91",,
13320," M. F. Uren, T. D. St George, H. Zakrzewski (1989).  The effect of anti-inflammatory agents on the clinical expression of bovine ephemeral fever Veterinary microbiology, 19(#issue#),  99-111",ann.lindberg,,4,,2,Australia,,"Bovine ephemeral fever virus",,,,,"Cattle (Bos taurus)",,,,,,,"animal / individual",,4,INTRAMUSCULAR,,"Pharmaceutical treatment",phenylbutazone,,phenylbutazone,,,,,5,,0.33,,6,,mg/kg,,,,"(Nabudone injection, Ilium Products) 
Treatment starts 2 h after the first animal in the group 
showed a 1°C rise in rectal temperature.","Blood serum (as part-nature)",,"Virus Isolation (VI)",,"VI methods changed throughout the experiment...refer to main text",Virus,,2,,2,,,,,,,,,,,,,,,
13320," M. F. Uren, T. D. St George, H. Zakrzewski (1989).  The effect of anti-inflammatory agents on the clinical expression of bovine ephemeral fever Veterinary microbiology, 19(#issue#),  99-111",ann.lindberg,,4,,3,Australia,,"Bovine ephemeral fever virus",,,,,"Cattle (Bos taurus)",,,,,,,"animal / individual",,4,INTRAMUSCULAR,,"Pharmaceutical treatment",phenylbutazone,,phenylbutazone,,,,,5,,0.33,,6,,mg/kg,,,,"(Nabudone injection, Ilium Products) 
8 hourly for 80 h, commencing 44 h post-inoculation","Blood serum (as part-nature)",,"Virus Isolation (VI)",,"VI methods changed throughout the experiment...refer to main text",Virus,,2,,0,,,,,,,,,,,,,,,
13320," M. F. Uren, T. D. St George, H. Zakrzewski (1989).  The effect of anti-inflammatory agents on the clinical expression of bovine ephemeral fever Veterinary microbiology, 19(#issue#),  99-111",ann.lindberg,,4,,4,Australia,,"Bovine ephemeral fever virus",,,,,"Cattle (Bos taurus)",,,,,,,"animal / individual",,4,INTRAMUSCULAR,,"Pharmaceutical treatment",phenylbutazone,,phenylbutazone,,,,,9,,0.33,,6,,mg/kg,,,,"(Nabudone injection, Ilium Products) 
treatment starts 2 h after a temperature rise of 1 ° C","Blood serum (as part-nature)",,"Virus Isolation (VI)",,"VI methods changed throughout the experiment...refer to main text",Virus,,2,,4,,,,,,,,,,,,,"number of virus isolated from 4 animals: 23",,
13320," M. F. Uren, T. D. St George, H. Zakrzewski (1989).  The effect of anti-inflammatory agents on the clinical expression of bovine ephemeral fever Veterinary microbiology, 19(#issue#),  99-111",ann.lindberg,,4,,5,Australia,,"Bovine ephemeral fever virus",,,,,"Cattle (Bos taurus)",,,,,,,"animal / individual",,4,INTRAMUSCULAR,,"Pharmaceutical treatment",phenylbutazone,,phenylbutazone,,,,,13,,,,6,,mg/kg,,,,"(Nabudone injection, Ilium Products) 
treatment at 18, 41 and 65 h post-infection and
then every 8 h for a further 80 h.","Blood serum (as part-nature)",,"Virus Isolation (VI)",,"VI methods changed throughout the experiment...refer to main text",Virus,,2,,0,,,,,,,,,,,,,"number of virus isolated from 4 animals: 13",,
13320," M. F. Uren, T. D. St George, H. Zakrzewski (1989).  The effect of anti-inflammatory agents on the clinical expression of bovine ephemeral fever Veterinary microbiology, 19(#issue#),  99-111",ann.lindberg,,4,,9,Australia,,"Bovine ephemeral fever virus",,,,,"Cattle (Bos taurus)",,,,,,,"animal / individual",,4,INTRAVENEOUS,,"Pharmaceutical treatment","flunixin meglumine",,"flunixin meglumine",,,,,,,1,,6.6,,mg/kg,,,,"treatment commenced 2-4 h after a 1 °C rise in temperature in each animal.","Blood serum (as part-nature)",,"Virus Isolation (VI)",,"VI methods changed throughout the experiment...refer to main text",Virus,,2,,4,,,,,,,,,,,,,,,
13320," M. F. Uren, T. D. St George, H. Zakrzewski (1989).  The effect of anti-inflammatory agents on the clinical expression of bovine ephemeral fever Veterinary microbiology, 19(#issue#),  99-111",ann.lindberg,,4,,8,Australia,,"Bovine ephemeral fever virus",,,,,"Cattle (Bos taurus)",,,,,,,"animal / individual",,4,INTRAVENEOUS,,"Pharmaceutical treatment","flunixin meglumine",,"flunixin meglumine",,,,,,,1,,4.4,,mg/kg,,,,"treatment commenced 2-4 h after a 1 °C rise in temperature in each animal.","Blood serum (as part-nature)",,"Virus Isolation (VI)",,"VI methods changed throughout the experiment...refer to main text",Virus,,2,,4,,,,,1,"individuals (animals or vectors)",,,,,,,,,
13320," M. F. Uren, T. D. St George, H. Zakrzewski (1989).  The effect of anti-inflammatory agents on the clinical expression of bovine ephemeral fever Veterinary microbiology, 19(#issue#),  99-111",ann.lindberg,,4,,6,Australia,,"Bovine ephemeral fever virus",,,,,"Cattle (Bos taurus)",,,,,,,"animal / individual",,4,INTRAVENEOUS,,"Pharmaceutical treatment","flunixin meglumine",,"flunixin meglumine",,,,,13,,,,2.2,,mg/kg,,,,"Treatment began 2 h after a 1 ° C temperature rise
was observed in each animal.","Blood serum (as part-nature)",,"Virus Isolation (VI)",,"VI methods changed throughout the experiment...refer to main text",Virus,,2,,4,,,,,,,,,,,,,"number of virus isolated from 4 animals: 39",,
13320," M. F. Uren, T. D. St George, H. Zakrzewski (1989).  The effect of anti-inflammatory agents on the clinical expression of bovine ephemeral fever Veterinary microbiology, 19(#issue#),  99-111",ann.lindberg,,4,,7,Australia,,"Bovine ephemeral fever virus",,,,,"Cattle (Bos taurus)",,,,,,,"animal / individual",,4,INTRAVENEOUS,,"Pharmaceutical treatment","flunixin meglumine",,"flunixin meglumine",,,,,,,1,,2.2,,mg/kg,,,,"treatment began at 18 h post infection","Blood serum (as part-nature)",,"Virus Isolation (VI)",,"VI methods changed throughout the experiment...refer to main text",Virus,,2,,4,,,,,,,,,,,,,"number of virus isolated from 4 animals: 27",,
13351," R. E. Purnell, T. D. Gunter, J. Schroder (1989).  Development of a prophylactic regime using long-acting tetracycline for the control of redwater and heartwater in susceptible cattle moved into an endemic area Tropical animal health and production, 21(#issue#),  11-9",ann.lindberg,,4,,1,"South Africa",,"Ehrlichia ruminantium",,,,,"Cattle (Bos taurus)",,,,,,,"animal / individual",,41,,,"No intervention","No treatment",,"CONTROL - no treatment/only supportive treatment",,,,,,,,,,,,,,,,"Blood serum (as part-nature)",,"Morphological identification",,"blood smears were taken and Giemsa-stained so that they could be examined for haemoparasites",Bacterium/Rickettsia,,,,,,41,21,,,,,,,,,,,,
13351," R. E. Purnell, T. D. Gunter, J. Schroder (1989).  Development of a prophylactic regime using long-acting tetracycline for the control of redwater and heartwater in susceptible cattle moved into an endemic area Tropical animal health and production, 21(#issue#),  11-9",ann.lindberg,,4,,2,"South Africa",,"Ehrlichia ruminantium",,,,,"Cattle (Bos taurus)",,,,,,,"animal / individual",,41,INTRAMUSCULAR,,"Pharmaceutical treatment","long-acting oxytetracycline",,oxytetracycline,,,,,4,,7,,20,,mg/kg,,,,,"Blood serum (as part-nature)",,"Morphological identification",,"blood smears were taken and Giemsa-stained so that they could be examined for haemoparasites",Bacterium/Rickettsia,,,,,,41,2,,,,,,,,,,,,
13351," R. E. Purnell, T. D. Gunter, J. Schroder (1989).  Development of a prophylactic regime using long-acting tetracycline for the control of redwater and heartwater in susceptible cattle moved into an endemic area Tropical animal health and production, 21(#issue#),  11-9",ann.lindberg,,4,,3,"South Africa",,"Ehrlichia ruminantium",,,,,"Cattle (Bos taurus)",,,,,,,"animal / individual",,23,INTRAMUSCULAR,,"Pharmaceutical treatment","long-acting oxytetracycline",,oxytetracycline,,,,,3,,14,,20,,mg/kg,,,,,"Blood serum (as part-nature)",,"Morphological identification",,"blood smears were taken and Giemsa-stained so that they could be examined for haemoparasites",Bacterium/Rickettsia,,,,,,23,5,,,,,,,,,,,,
13520," G. J. Letchworth, J. A. Appleton (1983).  Passive protection of mice and sheep against bluetongue virus by a neutralizing monoclonal antibody Infection and immunity, 39(#issue#),  208-12",tobias.lilja,,4,,1,,1982,"Bluetongue virus",BTV17,,,,"Sheep (Ovis aries)",,,,Young,Unspecified,,"animal / individual",,3,INTRAVENEOUS,,Control,"No treatment",,"CONTROL - no treatment/only supportive treatment",,,,,,,,,,,,,,,,"Animal blood",,"Seroneutralisation test",,,Antibody,,13,,0,,3,3,0,0,"individuals (animals or vectors)",,,,,,,,,
13520," G. J. Letchworth, J. A. Appleton (1983).  Passive protection of mice and sheep against bluetongue virus by a neutralizing monoclonal antibody Infection and immunity, 39(#issue#),  208-12",tobias.lilja,,4,,2,,1982,"Bluetongue virus",BTV17,,,,"Sheep (Ovis aries)",,,,Young,Unspecified,,"animal / individual",,4,INTRAVENEOUS,,"Pharmaceutical treatment","MAF containing hybridoma antibody 6C2A.4.2",,OTHERS,,,,,1,,,,0.03,,percentage,,,,,"Animal blood",,"Seroneutralisation test",,,Antibody,,13,,0,,4,0,4,0,"individuals (animals or vectors)",,,,,,,,,
13675," C. J. Mare (1972).  The effect of prolonged oral administration of oxytetracycline on the course of heartwater (Cowdria ruminantium) infection in sheep Tropical animal health and production, 4(#issue#),  69-73",tobias.lilja,,4,,1,,1971,"Ehrlichia ruminantium",,,,,"Sheep (Ovis aries)",,,,Adult,"Convenience sampling",,"animal / individual",,10,"ORAL: FEED",,"Pharmaceutical treatment",oxytetracycline,,oxytetracycline,,,,,25,,1,,0.1,,gram,,,,,,,"Not applicable",,,,,38,,4,,,,,,,,,,,,,,,
13675," C. J. Mare (1972).  The effect of prolonged oral administration of oxytetracycline on the course of heartwater (Cowdria ruminantium) infection in sheep Tropical animal health and production, 4(#issue#),  69-73",tobias.lilja,,4,,2,,1971,"Ehrlichia ruminantium",,,,,"Sheep (Ovis aries)",,,,Adult,"Convenience sampling",,"animal / individual",,10,"ORAL: FEED",,"Pharmaceutical treatment",oxytetracycline,,oxytetracycline,,,,,25,,1,,0.15,,gram,,,,,,,"Not applicable",,,,,38,,5,,,,,,,,,,,,,,,
13675," C. J. Mare (1972).  The effect of prolonged oral administration of oxytetracycline on the course of heartwater (Cowdria ruminantium) infection in sheep Tropical animal health and production, 4(#issue#),  69-73",tobias.lilja,,4,,3,,1971,"Ehrlichia ruminantium",,,,,"Sheep (Ovis aries)",,,,Adult,"Convenience sampling",,"animal / individual",,10,"ORAL: FEED",,"Pharmaceutical treatment",oxytetracycline,,oxytetracycline,,,,,25,,1,,0.2,,gram,,,,,,,"Not applicable",,,,,38,,4,,,,,1,"individuals (animals or vectors)",,,,,,,,,
13675," C. J. Mare (1972).  The effect of prolonged oral administration of oxytetracycline on the course of heartwater (Cowdria ruminantium) infection in sheep Tropical animal health and production, 4(#issue#),  69-73",tobias.lilja,,4,,4,,1971,"Ehrlichia ruminantium",,,,,"Sheep (Ovis aries)",,,,Adult,"Convenience sampling",,"animal / individual",,10,"ORAL: FEED",,Control,"No treatment",,"CONTROL - no treatment/only supportive treatment",,,,,,,,,,,,,,,,,,"Not applicable",,,,,38,,10,,,,,7,"individuals (animals or vectors)",,,,,,,,,
14284," A. Picado, S. P. Singh, S. Rijal, Sundar Shyam, B. Ostyn, F. Chappuis, S. Uranw, Gidwani Kamlesh, B. Khanal, Rai Madhukar, I. S. Paudel, M. L. Das, Kumar Rajiv, Srivastava Pankaj, J. C. Dujardin, V. Vanlerberghe, E. W. Andersen, C. R. Davies, M. Boelaert (2010).  Longlasting insecticidal nets for prevention of Leishmania donovani infection in India and Nepal: paired cluster randomised trial Bmj, 341(#issue#),  (29 December 2010)-(29 December 2010)",tobias.lilja,,4,,1,India,2006,"Leishmania infantum",,,,,"Human (homo sapiens) ",,sandflies,,,"Objective (random) sampling",,village,,16,"Vector exposed to treated nets",,"Insecticide treatment",deltamethrin,,deltamethrin,,,,,1,,,,55,,mg/m2,,,,,"Animal blood",,"Haemagglutination inhibition test (HIT)",,,Antibody,,730,,,,6372,347,6025,,,,,,,,,,,
14284," A. Picado, S. P. Singh, S. Rijal, Sundar Shyam, B. Ostyn, F. Chappuis, S. Uranw, Gidwani Kamlesh, B. Khanal, Rai Madhukar, I. S. Paudel, M. L. Das, Kumar Rajiv, Srivastava Pankaj, J. C. Dujardin, V. Vanlerberghe, E. W. Andersen, C. R. Davies, M. Boelaert (2010).  Longlasting insecticidal nets for prevention of Leishmania donovani infection in India and Nepal: paired cluster randomised trial Bmj, 341(#issue#),  (29 December 2010)-(29 December 2010)",tobias.lilja,,4,,2,India,2006,"Leishmania infantum",,,,,"Human (homo sapiens) ",,sandflies,,,"Objective (random) sampling",,village,,10,,,Control,"No treatment",,"CONTROL - no treatment/only supportive treatment",,,,,,,,,,,,,,,,"Animal blood",,"Haemagglutination inhibition test (HIT)",,,Antibody,,730,,,,6319,345,5974,,,,,,,,,,,
14378," Domenico Otranto, Paola Paradies, Riccardo Paolo Lia, Maria Stefania Latrofa, Gabriella Testini, Cinzia Cantacessi, Norbert Mencke, Gianluca Galli, Gioia Capelli, Dorothee Stanneck (2007).  Efficacy of a combination of 10% imidacloprid/50% permethrin for the prevention of leishmaniasis in kennelled dogs in an endemic area Veterinary Parasitology, 144(#issue#),  270-278",tobias.lilja,,4,,1,Italy,2005,"Leishmania infantum",,,,,"Dog (Canis lupus familiaris)",,sandflies,,Adult,"Objective (random) sampling",,"batch / replicate unit",,1,,,"Insecticide treatment","imidacloprid + permethrin",,imidacloprid,,permethrin,10,50,9,,28,,,,,,,,"imidacloprid 10% and permethrin 50%",,,"Polymerase chain reaction (PCR)",,,"Nucleic acid",,365,,,,185,2,183,,,,,,,,,,,
14378," Domenico Otranto, Paola Paradies, Riccardo Paolo Lia, Maria Stefania Latrofa, Gabriella Testini, Cinzia Cantacessi, Norbert Mencke, Gianluca Galli, Gioia Capelli, Dorothee Stanneck (2007).  Efficacy of a combination of 10% imidacloprid/50% permethrin for the prevention of leishmaniasis in kennelled dogs in an endemic area Veterinary Parasitology, 144(#issue#),  270-278",tobias.lilja,,4,,2,Italy,2005,"Leishmania infantum",,,,,"Dog (Canis lupus familiaris)",,sandflies,,Adult,"Objective (random) sampling",,"batch / replicate unit",,1,"External use - topic/spray",,"Insecticide treatment","imidacloprid + permethrin",,imidacloprid,,permethrin,10,50,18,,14,,,,,,,,"imidacloprid 10% and permethrin 50%",,,"Polymerase chain reaction (PCR)",,,"Nucleic acid",,365,,,,194,1,193,,,,,,,,,,,
14378," Domenico Otranto, Paola Paradies, Riccardo Paolo Lia, Maria Stefania Latrofa, Gabriella Testini, Cinzia Cantacessi, Norbert Mencke, Gianluca Galli, Gioia Capelli, Dorothee Stanneck (2007).  Efficacy of a combination of 10% imidacloprid/50% permethrin for the prevention of leishmaniasis in kennelled dogs in an endemic area Veterinary Parasitology, 144(#issue#),  270-278",tobias.lilja,,4,,3,Italy,2005,"Leishmania infantum",,,,,"Dog (Canis lupus familiaris)",,sandflies,,Adult,"Objective (random) sampling",,"batch / replicate unit",,1,"External use - topic/spray",,Control,"No treatment",,"CONTROL - no treatment/only supportive treatment",,,,,,,,,,,,,,,,,,"Polymerase chain reaction (PCR)",,,"Nucleic acid",,365,,,,189,20,169,,,,,,,,,,,
14641," J. Soto, F. Medina, N. Dember, J. Berman (1995).  EFFICACY OF PERMETHRIN-IMPREGNATED UNIFORMS IN THE PREVENTION OF MALARIA AND LEISHMANIASIS IN COLOMBIAN SOLDIERS Clinical Infectious Diseases, 21(#issue#),  599-602",Fernanda.dorea,,4,,1,Colombia,1994,"Leishmania infantum",,,,,"Human (homo sapiens) ",,mosquitoes,,,"Selective (risk-based) sampling",,"animal / individual",,143,"Impregnated clothing",,"Insecticide treatment",permethrin,,permethrin,,,,,1,,,,712,,mg/m2,,,,"Uni- forms consisting of a shirt, an undershirt, pants, socks, and a hat were soaked in a solution containing 1 sachet (15 mL) of permethrin (gift of AgrEvo, United Kingdom; cis:trans isomer ratio, 25:75) per 2 L of water for 2 minutes, then air-dried for 2-4 hrs. This procedure should result in a final permethrin concentration of 850 mg/m2 of clothing; a concentration of 600-712 mg/m2 was in fact achieved","lesion material",,"Morphological identification",,,Parasite,,140,,4,,143,3,,,,,,,,,,,,
14641," J. Soto, F. Medina, N. Dember, J. Berman (1995).  EFFICACY OF PERMETHRIN-IMPREGNATED UNIFORMS IN THE PREVENTION OF MALARIA AND LEISHMANIASIS IN COLOMBIAN SOLDIERS Clinical Infectious Diseases, 21(#issue#),  599-602",Fernanda.dorea,,4,,2,Colombia,1994,"Leishmania infantum",,,,,"Human (homo sapiens) ",,mosquitoes,,,"Selective (risk-based) sampling",,"animal / individual",,143,"Impregnated clothing",,Control,"No treatment",,"CONTROL - no treatment/only supportive treatment",,,,,1,,,,712,,mg/m2,,,,"Uni- forms consisting of a shirt, an undershirt, pants, socks, and a hat were soaked in a solution containing 1 sachet (15 mL) of permethrin (gift of AgrEvo, United Kingdom; cis:trans isomer ratio, 25:75) per 2 L of water for 2 minutes, then air-dried for 2-4 hrs. This procedure should result in a final permethrin concentration of 850 mg/m2 of clothing; a concentration of 600-712 mg/m2 was in fact achieved","lesion material",,"Morphological identification",,,Parasite,,140,,18,,143,12,,,,,,,,,,,,
60259," E. Brianti, L. Falsone, E. Napoli, G. Gaglio, S. Giannetto, M.G. Pennisi, V. Priolo, M.S. Latrofa, V.D. Tarallo, F. Solari Basano, R. Nazzari, K. Deuster, M. Pollmeier, L. Gulotta, V. Colella, F. Dantas-Torres, G. Capelli, D. Otranto (2017).  Prevention of feline leishmaniosis with an imidacloprid 10%/flumethrin 4.5% polymer matrix collar Parasites and Vectors, 10(1),  #Pages#",Fernanda.dorea,,4,,1,Italy,2015,"Leishmania infantum",,,,,"Cat (Felis catus)",,sandflies,-1,,Unspecified,,"animal / individual",,104,"External use - collar/ear tag",,"Insecticide treatment",Imidacloprid,Flumethrin,flumethrin,,,,,2,2,210,210,10,4.5,percentage,,percentage,,"Seresto collar","Animal blood",,"Real-Time PCR (qualitative or quantitative)",,"targeted L. infantum minicircle kinetoplast DNA","Nucleic acid",,360,79,12,,79,2,77,,,0.75,,,,,,,,"No confidence interval limit-efficacy. No postive and negative control for PCR tests."
60259," E. Brianti, L. Falsone, E. Napoli, G. Gaglio, S. Giannetto, M.G. Pennisi, V. Priolo, M.S. Latrofa, V.D. Tarallo, F. Solari Basano, R. Nazzari, K. Deuster, M. Pollmeier, L. Gulotta, V. Colella, F. Dantas-Torres, G. Capelli, D. Otranto (2017).  Prevention of feline leishmaniosis with an imidacloprid 10%/flumethrin 4.5% polymer matrix collar Parasites and Vectors, 10(1),  #Pages#",Fernanda.dorea,,4,,1,Italy,2015,"Leishmania infantum",,,,,"Cat (Felis catus)",,sandflies,-1,,Unspecified,,"animal / individual",,104,"External use - collar/ear tag",,"Insecticide treatment",Imidacloprid,Flumethrin,flumethrin,,,,,2,2,210,210,10,4.5,percentage,,percentage,,"Seresto collar","Blood serum (as part-nature)",,"Immunofluorescence method",,"samples at cut-off dilution of 1:80",Antibody,,360,79,12,,79,2,77,,,0.75,,,,,,,,"No confidence interval limit-efficacy. No postive and negative control for PCR tests."
